using cuda device
current class:obj1
loss:0.147609  heatmap_loss:0.130931  contour_loss:0.016679
loss:0.224832  heatmap_loss:0.194854  contour_loss:0.029978
loss:0.131657  heatmap_loss:0.112305  contour_loss:0.019352
Time cost:1119.5778250694275
LR:0.1
Epoch: 03, Loss: 0.2269
current class:obj1
loss:0.148553  heatmap_loss:0.125001  contour_loss:0.023552
loss:0.168548  heatmap_loss:0.141973  contour_loss:0.026575
loss:0.126414  heatmap_loss:0.107388  contour_loss:0.019026
loss:0.164745  heatmap_loss:0.142961  contour_loss:0.021784
loss:0.161484  heatmap_loss:0.135018  contour_loss:0.026466
loss:0.108613  heatmap_loss:0.092072  contour_loss:0.016540
loss:0.130488  heatmap_loss:0.117053  contour_loss:0.013435
loss:0.138093  heatmap_loss:0.118444  contour_loss:0.019649
loss:0.133044  heatmap_loss:0.111304  contour_loss:0.021740
loss:0.205407  heatmap_loss:0.177419  contour_loss:0.027989
loss:0.173674  heatmap_loss:0.155384  contour_loss:0.018290
loss:0.142454  heatmap_loss:0.117879  contour_loss:0.024575
loss:0.221779  heatmap_loss:0.194797  contour_loss:0.026982
loss:0.135427  heatmap_loss:0.116296  contour_loss:0.019131
loss:0.203139  heatmap_loss:0.176611  contour_loss:0.026527
loss:1419.438965  heatmap_loss:1419.307373  contour_loss:0.131604
loss:36.084446  heatmap_loss:36.030403  contour_loss:0.054044
loss:15.898487  heatmap_loss:15.868224  contour_loss:0.030263
